id,clusterkmeans,clustergmm,probcl0,probcl1,probcl2,probcl3,probcl4,probcl5,probcl6,probcl7,probcl8,probcl9,probmax,stability
38381,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
38382,9,6,0.01,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.28,0.71,0.43
38383,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
38384,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
38385,7,8,0.0,0.0,0.0,0.16,0.0,0.0,0.13,0.0,0.68,0.03,0.68,0.52
38386,8,3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.98
38387,0,9,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.94
38388,9,9,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.01,0.92,0.92,0.86
38389,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
38393,2,1,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.75,0.55
38394,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
38398,2,3,0.0,0.18,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.64
38399,5,3,0.0,0.27,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.45
38400,5,1,0.0,0.78,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.56
38401,5,3,0.0,0.32,0.0,0.66,0.0,0.0,0.0,0.02,0.0,0.0,0.66,0.34
38402,5,3,0.0,0.02,0.0,0.97,0.0,0.0,0.01,0.0,0.0,0.0,0.97,0.95
38403,5,3,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.98
38405,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
38495,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
38502,2,1,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.92
38503,2,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.8
38504,2,1,0.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.92
38505,9,1,0.0,0.92,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.92,0.86
38506,9,6,0.0,0.43,0.0,0.03,0.0,0.0,0.54,0.0,0.0,0.0,0.54,0.11
38508,9,1,0.03,0.4,0.0,0.06,0.0,0.0,0.14,0.0,0.0,0.36,0.4,0.04
38509,9,1,0.0,0.36,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.15,0.36,0.11
38511,9,6,0.14,0.09,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.63
38512,9,6,0.14,0.02,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.84,0.7
38513,9,6,0.07,0.18,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.57
38514,2,2,0.06,0.01,0.89,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.89,0.83
38515,2,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38516,0,2,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.94,0.88
38517,0,2,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.93,0.86
38518,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38519,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38520,2,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38526,2,1,0.03,0.52,0.38,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.52,0.14
38528,2,2,0.0,0.02,0.93,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.93,0.9
38529,2,2,0.0,0.23,0.74,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.74,0.51
38530,0,2,0.0,0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.96,0.93
38531,1,2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
38532,1,2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76,0.52
38533,1,9,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.85
38534,0,9,0.0,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,0.69,0.69,0.39
38535,9,6,0.0,0.0,0.37,0.01,0.0,0.0,0.38,0.0,0.0,0.24,0.38,0.01
38536,0,0,0.96,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.96,0.94
38537,0,0,0.94,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.94,0.92
38538,0,0,0.4,0.01,0.24,0.0,0.0,0.0,0.01,0.0,0.33,0.01,0.4,0.07
38539,2,2,0.3,0.02,0.65,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.65,0.35
38540,9,0,0.75,0.06,0.01,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.75,0.57
38541,0,0,0.65,0.01,0.17,0.0,0.0,0.0,0.02,0.0,0.06,0.09,0.65,0.48
38542,0,9,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.09
38543,0,0,0.9,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.85
38544,1,2,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.97
38545,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38546,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38547,2,2,0.0,0.0,0.92,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.92,0.86
38548,9,6,0.04,0.07,0.01,0.03,0.0,0.0,0.86,0.0,0.0,0.0,0.86,0.79
38549,2,2,0.01,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
38550,2,2,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
38551,1,2,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
38552,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38553,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38554,1,2,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.96
38555,0,2,0.02,0.0,0.56,0.0,0.0,0.0,0.02,0.0,0.0,0.39,0.56,0.17
38556,1,2,0.0,0.0,0.93,0.01,0.0,0.0,0.03,0.0,0.0,0.03,0.93,0.9
38557,1,2,0.0,0.0,0.89,0.01,0.01,0.0,0.01,0.0,0.0,0.08,0.89,0.81
38558,1,2,0.0,0.0,0.7,0.18,0.0,0.0,0.08,0.0,0.0,0.04,0.7,0.52
38559,1,3,0.0,0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.62
38560,1,2,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.01,0.58,0.16
38561,1,9,0.0,0.0,0.46,0.07,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.02
38562,1,9,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.95
38563,1,2,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.1
38564,8,2,0.0,0.0,0.68,0.04,0.0,0.0,0.11,0.0,0.0,0.16,0.68,0.52
38565,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.97,0.97,0.96
38566,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.91,0.91,0.83
38567,9,8,0.17,0.0,0.01,0.0,0.0,0.0,0.11,0.0,0.46,0.24,0.46,0.22
38568,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.94,0.0,0.94,0.89
38569,8,8,0.01,0.0,0.23,0.0,0.0,0.0,0.01,0.0,0.75,0.0,0.75,0.52
38570,8,8,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.91
38571,8,8,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.96
38572,3,4,0.0,0.0,0.04,0.01,0.93,0.0,0.01,0.0,0.0,0.0,0.93,0.89
38573,3,4,0.0,0.0,0.42,0.06,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.1
38574,1,2,0.0,0.0,0.97,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.95
38575,8,2,0.0,0.0,0.59,0.01,0.0,0.0,0.02,0.0,0.26,0.12,0.59,0.33
38576,8,8,0.0,0.0,0.01,0.09,0.0,0.0,0.01,0.0,0.87,0.01,0.87,0.78
38577,8,2,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.69,0.39
38578,8,2,0.0,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.96,0.93
38579,8,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38580,8,2,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.98
38581,8,2,0.0,0.01,0.78,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.78,0.58
38582,8,2,0.0,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.98,0.97
38583,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38584,1,2,0.0,0.0,0.54,0.1,0.0,0.0,0.02,0.0,0.0,0.35,0.54,0.19
38585,1,9,0.0,0.0,0.01,0.2,0.0,0.0,0.02,0.0,0.0,0.78,0.78,0.58
38586,1,9,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.91
38587,0,9,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.96
38588,1,9,0.0,0.0,0.19,0.04,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.57
38589,0,9,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.77
38590,7,9,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.96,0.96,0.94
38591,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.97,0.94
38592,1,6,0.0,0.0,0.45,0.05,0.0,0.0,0.46,0.0,0.0,0.04,0.46,0.01
38593,8,2,0.0,0.0,0.76,0.05,0.04,0.0,0.14,0.0,0.01,0.0,0.76,0.62
38594,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38595,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38596,1,2,0.0,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.96,0.93
38597,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38598,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38599,1,2,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.92
38600,8,2,0.0,0.0,0.84,0.06,0.0,0.0,0.02,0.0,0.07,0.0,0.84,0.77
38601,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38602,1,2,0.0,0.0,0.97,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,0.94
38603,8,2,0.01,0.0,0.6,0.01,0.0,0.0,0.09,0.0,0.24,0.05,0.6,0.36
38604,1,2,0.0,0.0,0.85,0.05,0.02,0.0,0.02,0.0,0.0,0.07,0.85,0.78
38605,3,4,0.0,0.0,0.39,0.02,0.59,0.0,0.0,0.0,0.0,0.0,0.59,0.2
38606,8,8,0.0,0.0,0.26,0.0,0.02,0.0,0.01,0.0,0.7,0.0,0.7,0.44
38607,8,8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.59
38608,8,2,0.0,0.0,0.93,0.01,0.06,0.0,0.01,0.0,0.0,0.0,0.93,0.87
38609,8,2,0.0,0.0,0.82,0.1,0.01,0.0,0.08,0.0,0.0,0.0,0.82,0.72
38610,8,8,0.0,0.0,0.27,0.03,0.0,0.0,0.02,0.0,0.69,0.0,0.69,0.42
38611,8,8,0.0,0.02,0.16,0.04,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.62
38612,8,8,0.0,0.0,0.19,0.04,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.58
38613,1,2,0.0,0.0,0.72,0.13,0.0,0.0,0.14,0.0,0.0,0.0,0.72,0.58
38614,1,9,0.0,0.0,0.13,0.0,0.0,0.0,0.01,0.0,0.0,0.86,0.86,0.73
38615,1,2,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.93,0.86
38616,0,2,0.01,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
38617,2,2,0.19,0.01,0.78,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.78,0.59
38618,2,2,0.23,0.02,0.72,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.72,0.49
38620,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
38621,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.01,0.98,0.97
38622,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.35,0.6,0.6,0.25
38623,3,4,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.35,0.65,0.3
38624,7,9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5
38625,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.96,0.92
38626,3,9,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.97,0.97,0.95
38627,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.92,0.92,0.85
38628,7,8,0.0,0.0,0.0,0.0,0.01,0.0,0.37,0.0,0.53,0.09,0.53,0.16
38629,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.01,0.03,0.96,0.93
38630,9,6,0.0,0.0,0.0,0.01,0.0,0.0,0.97,0.0,0.0,0.02,0.97,0.95
38631,1,2,0.0,0.0,0.76,0.09,0.0,0.0,0.0,0.0,0.0,0.16,0.76,0.6
38632,1,2,0.0,0.0,0.71,0.21,0.0,0.0,0.0,0.0,0.0,0.08,0.71,0.5
38633,1,2,0.0,0.0,0.8,0.19,0.0,0.0,0.01,0.0,0.0,0.0,0.8,0.61
38634,1,2,0.0,0.0,0.64,0.3,0.0,0.0,0.06,0.0,0.0,0.0,0.64,0.34
38636,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.99
38637,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.04,0.78,0.78,0.6
38638,7,9,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.07,0.86,0.86,0.79
38639,7,8,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.87,0.03,0.87,0.78
38640,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.98,0.96
38641,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.01,0.16,0.83,0.67
38642,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
38644,6,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
38645,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38646,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38647,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38648,2,1,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.94
38654,5,3,0.0,0.01,0.0,0.98,0.0,0.0,0.01,0.01,0.0,0.0,0.98,0.97
38655,5,3,0.0,0.06,0.0,0.93,0.0,0.0,0.01,0.0,0.0,0.0,0.93,0.87
38656,5,3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38657,5,3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.98
38744,9,3,0.0,0.0,0.0,0.78,0.0,0.0,0.1,0.12,0.0,0.0,0.78,0.66
38758,9,1,0.0,0.8,0.0,0.02,0.0,0.0,0.19,0.0,0.0,0.0,0.8,0.61
38759,9,9,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.0,0.0,0.9,0.9,0.8
38760,9,9,0.01,0.3,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.64,0.64,0.34
38761,9,9,0.0,0.35,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.53,0.53,0.18
38762,9,1,0.0,0.44,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.3,0.44,0.14
38763,5,1,0.0,0.73,0.0,0.13,0.0,0.0,0.05,0.0,0.03,0.05,0.73,0.6
38768,2,1,0.04,0.61,0.29,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.61,0.32
38769,2,0,0.49,0.01,0.43,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.49,0.06
38770,1,2,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.76
38771,1,2,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.94
38772,2,2,0.22,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.55
38773,2,2,0.01,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
38774,2,2,0.0,0.0,0.97,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.97,0.96
38776,2,1,0.0,0.6,0.03,0.14,0.0,0.0,0.22,0.01,0.0,0.0,0.6,0.38
38777,9,1,0.02,0.58,0.12,0.01,0.0,0.0,0.24,0.0,0.03,0.0,0.58,0.34
38778,2,2,0.02,0.19,0.73,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.73,0.54
38779,2,1,0.02,0.47,0.43,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.47,0.04
38782,8,2,0.0,0.05,0.79,0.01,0.0,0.0,0.04,0.0,0.11,0.0,0.79,0.68
38783,8,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38784,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38785,1,2,0.0,0.0,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.94
38786,1,2,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.94
38787,1,2,0.0,0.0,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.95
38788,1,2,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.95
38789,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38790,1,2,0.0,0.0,0.62,0.0,0.0,0.0,0.02,0.0,0.0,0.36,0.62,0.26
38791,1,2,0.0,0.0,0.91,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.91,0.83
38792,1,2,0.0,0.0,0.83,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.83,0.71
38793,0,9,0.0,0.0,0.21,0.1,0.0,0.0,0.08,0.0,0.0,0.6,0.6,0.39
38794,0,9,0.02,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.9,0.9,0.84
38795,1,9,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.12
38796,0,9,0.19,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.7,0.7,0.51
38797,0,0,0.42,0.0,0.32,0.0,0.0,0.0,0.01,0.0,0.0,0.26,0.42,0.1
38798,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38799,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38800,1,2,0.0,0.0,0.96,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.96,0.94
38801,2,2,0.36,0.02,0.56,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.56,0.2
38803,2,0,0.52,0.15,0.29,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.52,0.23
38804,8,9,0.01,0.0,0.29,0.0,0.0,0.0,0.02,0.0,0.0,0.68,0.68,0.39
38805,1,2,0.0,0.0,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.32,0.67,0.35
38806,1,2,0.0,0.0,0.62,0.13,0.0,0.0,0.01,0.0,0.0,0.24,0.62,0.38
38807,1,2,0.0,0.0,0.94,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.94,0.9
38808,1,2,0.0,0.0,0.75,0.0,0.0,0.0,0.02,0.0,0.0,0.23,0.75,0.52
38809,0,9,0.0,0.0,0.06,0.02,0.0,0.0,0.36,0.0,0.0,0.56,0.56,0.2
38810,1,2,0.0,0.0,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.96
38811,1,2,0.0,0.0,0.6,0.22,0.0,0.0,0.14,0.0,0.0,0.04,0.6,0.38
38812,5,6,0.0,0.0,0.01,0.05,0.0,0.0,0.92,0.0,0.0,0.02,0.92,0.87
38813,0,9,0.01,0.0,0.04,0.01,0.0,0.0,0.03,0.0,0.0,0.92,0.92,0.88
38814,0,2,0.02,0.0,0.54,0.01,0.0,0.0,0.06,0.0,0.0,0.37,0.54,0.17
38815,0,2,0.0,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.98,0.97
38816,1,2,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.91,0.82
38817,1,2,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.12
38818,1,9,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.23
38819,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.96,0.96,0.93
38820,9,0,0.79,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.05,0.79,0.7
38821,8,8,0.05,0.03,0.39,0.0,0.0,0.0,0.03,0.0,0.51,0.0,0.51,0.12
38822,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.95,0.0,0.95,0.91
38823,8,8,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.96,0.0,0.96,0.93
38824,8,8,0.0,0.0,0.13,0.01,0.0,0.0,0.02,0.0,0.84,0.0,0.84,0.71
38825,8,2,0.0,0.0,0.59,0.0,0.12,0.0,0.02,0.0,0.26,0.0,0.59,0.33
38826,8,2,0.0,0.0,0.97,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.97,0.95
38827,1,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
38828,1,2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
38829,8,2,0.0,0.0,0.91,0.0,0.0,0.0,0.01,0.0,0.01,0.07,0.91,0.84
38830,8,2,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.51,0.02
38831,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0,0.99,0.98
38832,8,6,0.0,0.0,0.2,0.11,0.05,0.0,0.65,0.0,0.0,0.0,0.65,0.45
38833,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38834,8,2,0.0,0.0,0.97,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.97,0.95
38835,1,2,0.0,0.0,0.91,0.02,0.0,0.0,0.02,0.0,0.0,0.05,0.91,0.86
38836,3,2,0.0,0.0,0.58,0.08,0.01,0.0,0.01,0.0,0.0,0.33,0.58,0.25
38837,3,9,0.0,0.0,0.08,0.03,0.12,0.0,0.0,0.0,0.0,0.78,0.78,0.66
38838,3,9,0.0,0.0,0.01,0.01,0.0,0.0,0.05,0.0,0.0,0.93,0.93,0.88
38839,1,9,0.0,0.0,0.23,0.01,0.0,0.0,0.02,0.0,0.0,0.75,0.75,0.52
38840,1,9,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.95
38841,1,9,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.92
38842,1,9,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.38
38843,0,9,0.06,0.0,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.71,0.71,0.49
38844,1,2,0.0,0.0,0.65,0.0,0.0,0.0,0.01,0.0,0.0,0.34,0.65,0.31
38845,1,2,0.0,0.0,0.8,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.8,0.61
38846,1,2,0.0,0.0,0.87,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.87,0.8
38847,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38848,8,8,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.91,0.0,0.91,0.84
38849,8,2,0.0,0.0,0.84,0.02,0.04,0.0,0.09,0.0,0.0,0.0,0.84,0.75
38850,1,2,0.0,0.0,0.47,0.45,0.08,0.0,0.0,0.0,0.0,0.0,0.47,0.02
38851,1,2,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9
38852,1,2,0.0,0.0,0.59,0.39,0.0,0.0,0.02,0.0,0.0,0.0,0.59,0.2
38853,5,8,0.0,0.0,0.01,0.37,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.25
38854,8,2,0.0,0.0,0.63,0.1,0.0,0.0,0.11,0.0,0.16,0.0,0.63,0.47
38855,8,2,0.0,0.0,0.74,0.0,0.0,0.0,0.04,0.0,0.22,0.0,0.74,0.52
38856,8,6,0.0,0.0,0.15,0.01,0.02,0.0,0.51,0.0,0.23,0.09,0.51,0.28
38857,1,9,0.0,0.0,0.4,0.05,0.0,0.0,0.09,0.0,0.0,0.46,0.46,0.06
38858,8,2,0.0,0.0,0.7,0.01,0.03,0.0,0.01,0.0,0.23,0.02,0.7,0.47
